statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
110,按登記日期分,64000090,高雄市前鎮區,男,4胞胎,0
110,按登記日期分,64000090,高雄市前鎮區,男,5胞胎以上,0
110,按登記日期分,64000090,高雄市前鎮區,女,單胎,482
110,按登記日期分,64000090,高雄市前鎮區,女,雙胞胎,19
110,按登記日期分,64000090,高雄市前鎮區,女,3胞胎,0
110,按登記日期分,64000090,高雄市前鎮區,女,4胞胎,0
110,按登記日期分,64000090,高雄市前鎮區,女,5胞胎以上,0
110,按登記日期分,64000100,高雄市旗津區,男,單胎,111
110,按登記日期分,64000100,高雄市旗津區,男,雙胞胎,4
110,按登記日期分,64000100,高雄市旗津區,男,3胞胎,0
110,按登記日期分,64000100,高雄市旗津區,男,4胞胎,0
110,按登記日期分,64000100,高雄市旗津區,男,5胞胎以上,0
110,按登記日期分,64000100,高雄市旗津區,女,單胎,100
110,按登記日期分,64000100,高雄市旗津區,女,雙胞胎,4
110,按登記日期分,64000100,高雄市旗津區,女,3胞胎,0
110,按登記日期分,64000100,高雄市旗津區,女,4胞胎,0
110,按登記日期分,64000100,高雄市旗津區,女,5胞胎以上,0
110,按登記日期分,64000110,高雄市小港區,男,單胎,532
110,按登記日期分,64000110,高雄市小港區,男,雙胞胎,27
110,按登記日期分,64000110,高雄市小港區,男,3胞胎,1
110,按登記日期分,64000110,高雄市小港區,男,4胞胎,0
110,按登記日期分,64000110,高雄市小港區,男,5胞胎以上,0
110,按登記日期分,64000110,高雄市小港區,女,單胎,524
110,按登記日期分,64000110,高雄市小港區,女,雙胞胎,23
110,按登記日期分,64000110,高雄市小港區,女,3胞胎,2
110,按登記日期分,64000110,高雄市小港區,女,4胞胎,0
110,按登記日期分,64000110,高雄市小港區,女,5胞胎以上,0
110,按登記日期分,64000120,高雄市鳳山區,男,單胎,1241
110,按登記日期分,64000120,高雄市鳳山區,男,雙胞胎,52
110,按登記日期分,64000120,高雄市鳳山區,男,3胞胎,1
110,按登記日期分,64000120,高雄市鳳山區,男,4胞胎,0
110,按登記日期分,64000120,高雄市鳳山區,男,5胞胎以上,0
110,按登記日期分,64000120,高雄市鳳山區,女,單胎,1153
110,按登記日期分,64000120,高雄市鳳山區,女,雙胞胎,42
110,按登記日期分,64000120,高雄市鳳山區,女,3胞胎,2
110,按登記日期分,64000120,高雄市鳳山區,女,4胞胎,0
110,按登記日期分,64000120,高雄市鳳山區,女,5胞胎以上,0
110,按登記日期分,64000130,高雄市林園區,男,單胎,239
110,按登記日期分,64000130,高雄市林園區,男,雙胞胎,6
110,按登記日期分,64000130,高雄市林園區,男,3胞胎,0
110,按登記日期分,64000130,高雄市林園區,男,4胞胎,0
110,按登記日期分,64000130,高雄市林園區,男,5胞胎以上,0
110,按登記日期分,64000130,高雄市林園區,女,單胎,196
110,按登記日期分,64000130,高雄市林園區,女,雙胞胎,6
110,按登記日期分,64000130,高雄市林園區,女,3胞胎,0
110,按登記日期分,64000130,高雄市林園區,女,4胞胎,0
110,按登記日期分,64000130,高雄市林園區,女,5胞胎以上,0
110,按登記日期分,64000140,高雄市大寮區,男,單胎,423
110,按登記日期分,64000140,高雄市大寮區,男,雙胞胎,16
110,按登記日期分,64000140,高雄市大寮區,男,3胞胎,0
110,按登記日期分,64000140,高雄市大寮區,男,4胞胎,0
110,按登記日期分,64000140,高雄市大寮區,男,5胞胎以上,0
110,按登記日期分,64000140,高雄市大寮區,女,單胎,358
110,按登記日期分,64000140,高雄市大寮區,女,雙胞胎,14
110,按登記日期分,64000140,高雄市大寮區,女,3胞胎,0
110,按登記日期分,64000140,高雄市大寮區,女,4胞胎,0
110,按登記日期分,64000140,高雄市大寮區,女,5胞胎以上,0
110,按登記日期分,64000150,高雄市大樹區,男,單胎,121
110,按登記日期分,64000150,高雄市大樹區,男,雙胞胎,7
110,按登記日期分,64000150,高雄市大樹區,男,3胞胎,0
110,按登記日期分,64000150,高雄市大樹區,男,4胞胎,0
110,按登記日期分,64000150,高雄市大樹區,男,5胞胎以上,0
110,按登記日期分,64000150,高雄市大樹區,女,單胎,136
110,按登記日期分,64000150,高雄市大樹區,女,雙胞胎,7
110,按登記日期分,64000150,高雄市大樹區,女,3胞胎,0
110,按登記日期分,64000150,高雄市大樹區,女,4胞胎,0
110,按登記日期分,64000150,高雄市大樹區,女,5胞胎以上,0
110,按登記日期分,64000160,高雄市大社區,男,單胎,116
110,按登記日期分,64000160,高雄市大社區,男,雙胞胎,2
110,按登記日期分,64000160,高雄市大社區,男,3胞胎,0
110,按登記日期分,64000160,高雄市大社區,男,4胞胎,0
110,按登記日期分,64000160,高雄市大社區,男,5胞胎以上,0
110,按登記日期分,64000160,高雄市大社區,女,單胎,105
110,按登記日期分,64000160,高雄市大社區,女,雙胞胎,2
110,按登記日期分,64000160,高雄市大社區,女,3胞胎,0
110,按登記日期分,64000160,高雄市大社區,女,4胞胎,0
110,按登記日期分,64000160,高雄市大社區,女,5胞胎以上,0
110,按登記日期分,64000170,高雄市仁武區,男,單胎,455
110,按登記日期分,64000170,高雄市仁武區,男,雙胞胎,16
110,按登記日期分,64000170,高雄市仁武區,男,3胞胎,0
110,按登記日期分,64000170,高雄市仁武區,男,4胞胎,0
110,按登記日期分,64000170,高雄市仁武區,男,5胞胎以上,0
110,按登記日期分,64000170,高雄市仁武區,女,單胎,377
110,按登記日期分,64000170,高雄市仁武區,女,雙胞胎,19
110,按登記日期分,64000170,高雄市仁武區,女,3胞胎,0
110,按登記日期分,64000170,高雄市仁武區,女,4胞胎,0
110,按登記日期分,64000170,高雄市仁武區,女,5胞胎以上,0
110,按登記日期分,64000180,高雄市鳥松區,男,單胎,150
110,按登記日期分,64000180,高雄市鳥松區,男,雙胞胎,2
110,按登記日期分,64000180,高雄市鳥松區,男,3胞胎,0
110,按登記日期分,64000180,高雄市鳥松區,男,4胞胎,0
110,按登記日期分,64000180,高雄市鳥松區,男,5胞胎以上,0
110,按登記日期分,64000180,高雄市鳥松區,女,單胎,155
110,按登記日期分,64000180,高雄市鳥松區,女,雙胞胎,4
110,按登記日期分,64000180,高雄市鳥松區,女,3胞胎,0
110,按登記日期分,64000180,高雄市鳥松區,女,4胞胎,0
110,按登記日期分,64000180,高雄市鳥松區,女,5胞胎以上,0
110,按登記日期分,64000190,高雄市岡山區,男,單胎,305
110,按登記日期分,64000190,高雄市岡山區,男,雙胞胎,12
110,按登記日期分,64000190,高雄市岡山區,男,3胞胎,0
110,按登記日期分,64000190,高雄市岡山區,男,4胞胎,0
110,按登記日期分,64000190,高雄市岡山區,男,5胞胎以上,0
110,按登記日期分,64000190,高雄市岡山區,女,單胎,333
110,按登記日期分,64000190,高雄市岡山區,女,雙胞胎,4
110,按登記日期分,64000190,高雄市岡山區,女,3胞胎,0
110,按登記日期分,64000190,高雄市岡山區,女,4胞胎,0
110,按登記日期分,64000190,高雄市岡山區,女,5胞胎以上,0
110,按登記日期分,64000200,高雄市橋頭區,男,單胎,160
110,按登記日期分,64000200,高雄市橋頭區,男,雙胞胎,3
110,按登記日期分,64000200,高雄市橋頭區,男,3胞胎,0
110,按登記日期分,64000200,高雄市橋頭區,男,4胞胎,0
110,按登記日期分,64000200,高雄市橋頭區,男,5胞胎以上,0
110,按登記日期分,64000200,高雄市橋頭區,女,單胎,132
110,按登記日期分,64000200,高雄市橋頭區,女,雙胞胎,2
110,按登記日期分,64000200,高雄市橋頭區,女,3胞胎,0
110,按登記日期分,64000200,高雄市橋頭區,女,4胞胎,0
110,按登記日期分,64000200,高雄市橋頭區,女,5胞胎以上,0
110,按登記日期分,64000210,高雄市燕巢區,男,單胎,94
110,按登記日期分,64000210,高雄市燕巢區,男,雙胞胎,3
110,按登記日期分,64000210,高雄市燕巢區,男,3胞胎,0
110,按登記日期分,64000210,高雄市燕巢區,男,4胞胎,0
110,按登記日期分,64000210,高雄市燕巢區,男,5胞胎以上,0
110,按登記日期分,64000210,高雄市燕巢區,女,單胎,97
110,按登記日期分,64000210,高雄市燕巢區,女,雙胞胎,8
110,按登記日期分,64000210,高雄市燕巢區,女,3胞胎,0
110,按登記日期分,64000210,高雄市燕巢區,女,4胞胎,0
110,按登記日期分,64000210,高雄市燕巢區,女,5胞胎以上,0
110,按登記日期分,64000220,高雄市田寮區,男,單胎,19
110,按登記日期分,64000220,高雄市田寮區,男,雙胞胎,0
110,按登記日期分,64000220,高雄市田寮區,男,3胞胎,0
110,按登記日期分,64000220,高雄市田寮區,男,4胞胎,0
110,按登記日期分,64000220,高雄市田寮區,男,5胞胎以上,0
110,按登記日期分,64000220,高雄市田寮區,女,單胎,16
110,按登記日期分,64000220,高雄市田寮區,女,雙胞胎,0
110,按登記日期分,64000220,高雄市田寮區,女,3胞胎,0
110,按登記日期分,64000220,高雄市田寮區,女,4胞胎,0
110,按登記日期分,64000220,高雄市田寮區,女,5胞胎以上,0
110,按登記日期分,64000230,高雄市阿蓮區,男,單胎,97
110,按登記日期分,64000230,高雄市阿蓮區,男,雙胞胎,0
110,按登記日期分,64000230,高雄市阿蓮區,男,3胞胎,0
110,按登記日期分,64000230,高雄市阿蓮區,男,4胞胎,0
110,按登記日期分,64000230,高雄市阿蓮區,男,5胞胎以上,0
110,按登記日期分,64000230,高雄市阿蓮區,女,單胎,90
110,按登記日期分,64000230,高雄市阿蓮區,女,雙胞胎,1
110,按登記日期分,64000230,高雄市阿蓮區,女,3胞胎,0
110,按登記日期分,64000230,高雄市阿蓮區,女,4胞胎,0
110,按登記日期分,64000230,高雄市阿蓮區,女,5胞胎以上,0
110,按登記日期分,64000240,高雄市路竹區,男,單胎,198
110,按登記日期分,64000240,高雄市路竹區,男,雙胞胎,10
110,按登記日期分,64000240,高雄市路竹區,男,3胞胎,0
110,按登記日期分,64000240,高雄市路竹區,男,4胞胎,0
110,按登記日期分,64000240,高雄市路竹區,男,5胞胎以上,0
110,按登記日期分,64000240,高雄市路竹區,女,單胎,165
110,按登記日期分,64000240,高雄市路竹區,女,雙胞胎,6
110,按登記日期分,64000240,高雄市路竹區,女,3胞胎,0
110,按登記日期分,64000240,高雄市路竹區,女,4胞胎,0
110,按登記日期分,64000240,高雄市路竹區,女,5胞胎以上,0
110,按登記日期分,64000250,高雄市湖內區,男,單胎,116
110,按登記日期分,64000250,高雄市湖內區,男,雙胞胎,2
110,按登記日期分,64000250,高雄市湖內區,男,3胞胎,0
110,按登記日期分,64000250,高雄市湖內區,男,4胞胎,0
110,按登記日期分,64000250,高雄市湖內區,男,5胞胎以上,0
110,按登記日期分,64000250,高雄市湖內區,女,單胎,88
110,按登記日期分,64000250,高雄市湖內區,女,雙胞胎,2
110,按登記日期分,64000250,高雄市湖內區,女,3胞胎,0
110,按登記日期分,64000250,高雄市湖內區,女,4胞胎,0
110,按登記日期分,64000250,高雄市湖內區,女,5胞胎以上,0
110,按登記日期分,64000260,高雄市茄萣區,男,單胎,116
110,按登記日期分,64000260,高雄市茄萣區,男,雙胞胎,2
110,按登記日期分,64000260,高雄市茄萣區,男,3胞胎,0
110,按登記日期分,64000260,高雄市茄萣區,男,4胞胎,0
110,按登記日期分,64000260,高雄市茄萣區,男,5胞胎以上,0
110,按登記日期分,64000260,高雄市茄萣區,女,單胎,104
110,按登記日期分,64000260,高雄市茄萣區,女,雙胞胎,0
110,按登記日期分,64000260,高雄市茄萣區,女,3胞胎,0
110,按登記日期分,64000260,高雄市茄萣區,女,4胞胎,0
110,按登記日期分,64000260,高雄市茄萣區,女,5胞胎以上,0
110,按登記日期分,64000270,高雄市永安區,男,單胎,58
110,按登記日期分,64000270,高雄市永安區,男,雙胞胎,3
110,按登記日期分,64000270,高雄市永安區,男,3胞胎,0
110,按登記日期分,64000270,高雄市永安區,男,4胞胎,0
110,按登記日期分,64000270,高雄市永安區,男,5胞胎以上,0
110,按登記日期分,64000270,高雄市永安區,女,單胎,53
110,按登記日期分,64000270,高雄市永安區,女,雙胞胎,5
110,按登記日期分,64000270,高雄市永安區,女,3胞胎,0
110,按登記日期分,64000270,高雄市永安區,女,4胞胎,0
110,按登記日期分,64000270,高雄市永安區,女,5胞胎以上,0
110,按登記日期分,64000280,高雄市彌陀區,男,單胎,56
110,按登記日期分,64000280,高雄市彌陀區,男,雙胞胎,4
110,按登記日期分,64000280,高雄市彌陀區,男,3胞胎,0
110,按登記日期分,64000280,高雄市彌陀區,男,4胞胎,0
110,按登記日期分,64000280,高雄市彌陀區,男,5胞胎以上,0
110,按登記日期分,64000280,高雄市彌陀區,女,單胎,57
110,按登記日期分,64000280,高雄市彌陀區,女,雙胞胎,4
110,按登記日期分,64000280,高雄市彌陀區,女,3胞胎,0
110,按登記日期分,64000280,高雄市彌陀區,女,4胞胎,0
110,按登記日期分,64000280,高雄市彌陀區,女,5胞胎以上,0
110,按登記日期分,64000290,高雄市梓官區,男,單胎,92
110,按登記日期分,64000290,高雄市梓官區,男,雙胞胎,3
110,按登記日期分,64000290,高雄市梓官區,男,3胞胎,0
110,按登記日期分,64000290,高雄市梓官區,男,4胞胎,0
110,按登記日期分,64000290,高雄市梓官區,男,5胞胎以上,0
110,按登記日期分,64000290,高雄市梓官區,女,單胎,112
110,按登記日期分,64000290,高雄市梓官區,女,雙胞胎,1
110,按登記日期分,64000290,高雄市梓官區,女,3胞胎,0
110,按登記日期分,64000290,高雄市梓官區,女,4胞胎,0
110,按登記日期分,64000290,高雄市梓官區,女,5胞胎以上,0
110,按登記日期分,64000300,高雄市旗山區,男,單胎,114
110,按登記日期分,64000300,高雄市旗山區,男,雙胞胎,2
110,按登記日期分,64000300,高雄市旗山區,男,3胞胎,0
110,按登記日期分,64000300,高雄市旗山區,男,4胞胎,0
110,按登記日期分,64000300,高雄市旗山區,男,5胞胎以上,0
110,按登記日期分,64000300,高雄市旗山區,女,單胎,82
110,按登記日期分,64000300,高雄市旗山區,女,雙胞胎,2
110,按登記日期分,64000300,高雄市旗山區,女,3胞胎,0
110,按登記日期分,64000300,高雄市旗山區,女,4胞胎,0
110,按登記日期分,64000300,高雄市旗山區,女,5胞胎以上,0
110,按登記日期分,64000310,高雄市美濃區,男,單胎,92
110,按登記日期分,64000310,高雄市美濃區,男,雙胞胎,5
110,按登記日期分,64000310,高雄市美濃區,男,3胞胎,0
110,按登記日期分,64000310,高雄市美濃區,男,4胞胎,0
110,按登記日期分,64000310,高雄市美濃區,男,5胞胎以上,0
110,按登記日期分,64000310,高雄市美濃區,女,單胎,85
110,按登記日期分,64000310,高雄市美濃區,女,雙胞胎,8
110,按登記日期分,64000310,高雄市美濃區,女,3胞胎,0
110,按登記日期分,64000310,高雄市美濃區,女,4胞胎,0
110,按登記日期分,64000310,高雄市美濃區,女,5胞胎以上,0
